Id,SalePrice
1461,120773.06948037469
1462,156684.82567688474
1463,186331.1870194067
1464,197956.16385418136
1465,188999.14738169062
1466,169454.43803619407
1467,168631.94632198426
1468,167775.26132485803
1469,187488.25210041378
1470,125552.71973513447
1471,184670.38682686148
1472,94853.62112977788
1473,97324.2312267252
1474,149450.27649899764
1475,116534.08255676401
1476,392205.2245340695
1477,251387.13568274205
1478,310366.7239822553
1479,321274.02474766097
1480,478193.3162842624
1481,343076.88496129704
1482,216905.07593699294
1483,172986.44573786893
1484,167091.93243701017
1485,183153.3310805482
1486,186386.46577928832
1487,344150.2701189673
1488,233344.32848238302
1489,203044.25477020178
1490,221781.97831419544
1491,194312.76238044098
1492,91315.16701753829
1493,193190.52683734297
1494,264122.95803512336
1495,279560.5291498205
1496,228083.30219187043
1497,175250.16210359414
1498,166556.55264119583
1499,165681.2697973381
1500,158785.42788384654
1501,172836.19665053047
1502,156787.54264864285
1503,281844.6597291178
1504,232150.30024519007
1505,220780.1083685484
1506,179971.99914300526
1507,238802.34744325542
1508,203567.97326228963
1509,171020.7278128552
1510,145645.42155565452
1511,139977.20564839197
1512,164702.85131336737
1513,143365.22700201214
1514,136882.57255965262
1515,203671.33984529003
1516,143781.42659406556
1517,153407.89442651847
1518,129562.19172222185
1519,210249.0168101195
1520,137487.164479544
1521,138077.78129424708
1522,160619.5470647746
1523,117183.81731360272
1524,122598.70907923774
1525,127120.76113465098
1526,118582.37776427656
1527,101904.65772198384
1528,128363.44573162872
1529,157548.65897852997
1530,176520.56481264142
1531,117341.5135590002
1532,93278.12913174713
1533,138847.184490964
1534,115336.29198252794
1535,152786.66014002496
1536,114687.31292879909
1537,74553.06034698164
1538,146925.64900913215
1539,186875.25424512863
1540,96392.37471676122
1541,152111.1497351817
1542,145050.26818283476
1543,210613.31583203975
1544,72643.69988015319
1545,107893.69260601264
1546,130870.68526372839
1547,137025.7872690011
1548,131359.13213753153
1549,117878.68624375603
1550,139158.13805783834
1551,105843.77164551258
1552,147122.931697719
1553,149241.59432042134
1554,120862.30003488091
1555,171720.1779055152
1556,91814.5337403688
1557,101762.14212554149
1558,99375.93738599528
1559,105977.25779189718
1560,134347.61465259854
1561,128582.32332469524
1562,129887.71481684306
1563,124078.03914936759
1564,155503.4954443826
1565,153322.5704180976
1566,243982.34478973306
1567,76393.29186609366
1568,225652.87037489744
1569,133715.84317194813
1570,141224.91883008185
1571,120961.56361812755
1572,142318.69104937508
1573,257494.6549169606
1574,123306.42245257534
1575,218481.260318688
1576,228606.43656692345
1577,202119.4456045137
1578,146004.93951519663
1579,138407.68997929117
1580,192797.43601007207
1581,143089.76315473954
1582,133100.99082926978
1583,296417.58399094024
1584,228411.39360666962
1585,139979.32683034035
1586,70998.11936482001
1587,102683.56073500105
1588,148877.02679528034
1589,96668.62842952988
1590,133858.18358550427
