Id,SalePrice
1461,116516.61571441786
1462,154118.9141777828
1463,175895.79953566255
1464,199059.15666644977
1465,201740.4819867408
1466,169148.0498682898
1467,175765.99732457518
1468,166697.17425966272
1469,185909.23683772894
1470,122096.95106728666
1471,168695.47762623365
1472,100045.68170725038
1473,95702.0727725218
1474,148080.4247879229
1475,116648.72081387932
1476,336463.44666593993
1477,258823.084012848
1478,336391.5305169605
1479,351247.10189526004
1480,498662.7260061661
1481,330194.1064366079
1482,233966.37453878
1483,164726.87679791558
1484,164709.61719637347
1485,204737.7719870318
1486,186156.39998069248
1487,333959.1533574535
1488,219961.6769869999
1489,190075.43855356332
1490,233293.829907939
1491,191381.97971596514
1492,88456.19532029275
1493,180216.32666898376
1494,287441.9386294722
1495,290102.6916768219
1496,239951.46830574362
1497,168726.8039807953
1498,204144.0712782818
1499,174371.36622471982
1500,162131.47740674557
1501,171144.66773523923
1502,154401.50576828583
1503,217728.5458126949
1504,243773.3735545611
1505,224768.49603531597
1506,185943.768573096
1507,224407.97968404842
1508,205156.89767630675
1509,168252.97048623412
1510,144282.77311261327
1511,161407.62209681523
1512,160409.78914595296
1513,151027.3126511756
1514,143152.33675344696
1515,197254.73902676973
1516,150645.51587624842
1517,152627.1149821925
1518,126919.69044333433
1519,193815.54810141522
1520,128361.18797119273
1521,123297.54707786668
1522,170724.42192841394
1523,113164.0394241275
1524,122900.11685560482
1525,122102.34441974515
1526,115825.37183120036
1527,108335.90475164172
1528,126392.29002347418
1529,158227.1659767288
1530,193404.11571038328
1531,124305.60011079127
1532,94623.19930536022
1533,138327.08495363858
1534,96311.59596310962
1535,137048.779479474
1536,104064.02048176504
1537,81548.37355373696
1538,135957.40137449084
1539,215381.2727261809
1540,84008.24813824399
1541,157742.3132405582
1542,128937.83137156631
1543,186041.02855346786
1544,85450.72479927872
1545,123347.73581940957
1546,153315.7586224611
1547,145819.2747191244
1548,142512.65226000093
1549,130019.72352699163
1550,146022.97571833347
1551,98072.09949223454
1552,140331.92309104424
1553,135421.94574693518
1554,125561.72253771641
1555,158674.58320838414
1556,91159.00938302993
1557,102271.77210682408
1558,103316.63420873349
1559,64003.124410623386
1560,143779.8099458699
1561,103114.52495220193
1562,137001.10900495257
1563,119414.89599495378
1564,158681.9249224443
1565,151233.46145040565
1566,246405.2729262171
1567,80629.03172383386
1568,258421.48669364493
1569,131196.20198305152
1570,148342.61203500186
1571,106731.17869339304
1572,129817.36051789692
1573,203174.15934994843
1574,117314.1798343565
1575,226116.76006583404
1576,225156.63824579347
1577,192277.05934371625
1578,156329.3305237849
1579,143335.3691372523
1580,204159.59364816465
1581,158381.66583871882
1582,139921.64096758727
1583,291567.60234901274
1584,214106.72642669297
1585,137905.01279379983
1586,76922.00010608125
1587,123380.7869558505
1588,151461.24994170046
1589,94366.0133519684
1590,133278.63410197667
1591,95329.66702958803
1592,104610.89840631746
1593,125082.0966994336
1594,139077.5593959091
1595,144592.5544586643
1596,220791.91230669664
1597,217725.6345139559
1598,229493.6738487247
1599,169963.0058052923
1600,167287.43475631106
1601,73452.65939066018
1602,117579.2355053177
1603,64206.175884456956
1604,261672.4515709493
1605,234176.6807352377
1606,170302.197473354
1607,163938.73822111174
1608,230667.0044093227
1609,175442.05806406905
1610,151412.72181984418
1611,129443.01733248291
1612,168117.31742100604
1613,160050.35164714916
1614,120026.71091573543
1615,87209.18182699347
1616,77360.7002515447
1617,93609.12374443968
1618,156178.17487756143
1619,138997.53764288258
1620,158471.00291580567
1621,131256.9090957885
1622,142808.3394378479
1623,261925.57821011925
1624,191602.11072890466
1625,113197.35126491218
1626,163278.72360525347
1627,187114.76482476678
1628,278671.40718366695
1629,203843.15616105896
1630,348649.76378913847
1631,221803.6788033755
1632,238665.75504630877
1633,195973.5816981741
1634,182322.35158018823
1635,177569.4521694743
1636,165481.75772617734
1637,181012.01591572596
1638,189014.3146442668
1639,181706.43585748723
1640,240807.07772593538
1641,185325.29475288437
1642,265503.3831194848
1643,237769.82434183487
1644,248906.35748370562
1645,185101.8419870001
1646,169010.8093355288
1647,157561.89860503539
1648,129440.34616766668
1649,142426.00919086754
1650,115135.41338596909
1651,128241.606520447
1652,98036.36428734941
1653,102479.24200203957
1654,147238.8095100071
1655,144347.43992018074
1656,145642.0399868833
1657,153458.33160240753
1658,152962.16369563036
1659,126908.91187420544
1660,161938.4762597224
1661,409489.64881582645
1662,407323.8425258601
1663,367268.6654405716
1664,436925.5901318143
1665,308933.3910283931
1666,301619.20592303446
1667,374547.6429944847
1668,368628.1093317596
1669,330419.67559206317
1670,333352.38153153367
1671,261039.49545346943
1672,411669.90890381916
1673,303084.1595365791
1674,253578.74589221965
1675,207236.11411200685
1676,194537.20247166493
1677,215963.43435156703
1678,462106.9157912634
1679,410848.6084446569
1680,308145.74711779953
1681,249894.49369218733
1682,325362.1647221434
1683,205709.65039658768
1684,184610.41095484057
1685,175564.24264297294
1686,176176.50288535978
1687,179365.07815401047
1688,181348.01633230524
1689,187684.9514927051
1690,197324.1860367064
1691,192189.89069562976
1692,264315.3397654533
1693,197849.93973685504
1694,188769.4798074635
1695,183448.9473499692
1696,291997.567913358
1697,192011.7812981495
1698,327606.7839784018
1699,316175.8306816113
1700,253414.1425816562
1701,257619.30100397076
1702,219800.81642129505
1703,234277.37368110628
1704,260778.64138899007
1705,246647.8960012663
1706,332269.2817195278
1707,204341.35510229022
1708,201071.57445622332
1709,253929.88440618772
1710,238599.0526607612
1711,283465.48604114604
1712,245545.16094078685
1713,270708.3288212061
1714,214353.0848773238
1715,207379.5336332761
1716,182628.60449125318
1717,187753.32362975756
1718,136250.15665437255
1719,193594.52814257419
1720,231229.27330323373
1721,151045.6034914521
1722,115749.77849845342
1723,148261.2560072281
1724,203283.66614216732
1725,252445.9952791207
1726,191511.84730354682
1727,152252.59732090516
1728,152666.59635361558
1729,182433.07302598841
1730,150438.6275070348
1731,116633.82094977777
1732,129324.83478929388
1733,112530.16133914846
1734,132994.78754135783
1735,117746.70065604783
1736,106261.44438899512
1737,309437.8849316816
1738,270645.1563098288
1739,255600.46276102954
1740,204704.61242632192
1741,187040.57518163486
1742,166830.0918548643
1743,170482.69516640127
1744,358940.75887003535
1745,212895.2566939619
1746,213366.24288754078
1747,217276.93825449655
1748,231035.99585435435
1749,142080.78969376517
1750,113102.82109810505
1751,240180.27340867845
1752,121579.37724663751
1753,141879.094007081
1754,191380.0043603509
1755,157421.0852976119
1756,128187.82551335901
1757,125423.01073640725
1758,150335.96935526235
1759,166313.10033050925
1760,158996.27812370582
1761,131827.0534249974
1762,188677.90126388776
1763,172277.14494609155
1764,121373.37095136862
1765,162541.40180974884
1766,177137.8123050216
1767,189730.80100407914
1768,136444.69497241735
1769,171815.33787170946
1770,150882.96035056942
1771,125301.8696488954
1772,131685.3480913192
1773,121559.76306735161
1774,147344.43973081364
1775,149474.1278899411
1776,125416.13143953039
1777,104086.79228210701
1778,134161.12064370158
1779,127096.79606650742
1780,165823.6162146522
1781,127401.07986989999
1782,92009.11815492177
1783,136300.71209149066
1784,113283.26487340771
1785,117858.3126186781
1786,159554.466566741
1787,169333.5441649334
1788,62918.19747159468
1789,97551.01481931304
1790,89849.79261818624
1791,204253.18678857645
1792,143083.36653486255
1793,128296.30976671753
1794,154566.8389448391
1795,135456.36863851023
1796,139335.2115026676
1797,107457.92243037843
1798,126937.04453639721
1799,116333.87059206016
1800,132722.49263758483
1801,124217.31931320752
1802,134842.538827348
1803,141548.9062936567
1804,143552.92507349048
1805,133353.98060541306
1806,121860.97977399839
1807,128236.45737872444
1808,121512.95112391499
1809,117138.23157829813
1810,143661.20651937372
1811,66012.1510915527
1812,93520.58147631936
1813,148818.37624423855
1814,110017.59755332352
1815,54023.513220585504
1816,96424.54362357104
1817,119392.665290091
1818,164867.72262932852
1819,135768.3959434766
1820,44212.60332426655
1821,114423.66766099622
1822,160878.2649256423
1823,37006.1866072693
1824,114819.2968553155
1825,147515.91601383436
1826,116653.39708647245
1827,98137.39884208492
1828,127060.26494896215
1829,119201.88137179555
1830,149128.30258840174
1831,144951.32060156736
1832,93687.5919418242
1833,138816.3313068515
1834,116443.62323694663
1835,118430.97410732543
1836,117072.97520984306
1837,92512.80160655681
1838,137263.0397056255
1839,117837.04423785687
1840,145855.83996120587
1841,123488.75335907697
1842,89276.62272491412
1843,126447.46786309582
1844,156717.71868653508
1845,143762.8536109612
1846,154554.00693566678
1847,175818.82065839108
1848,79169.90122984667
1849,100308.92019097434
1850,116079.69292125515
1851,139064.76785498575
1852,121875.16619993649
1853,125654.17391276085
1854,164648.9704319268
1855,163145.7957269053
1856,220742.54458260394
1857,130793.99718794283
1858,140863.3772602476
1859,122590.11332477989
1860,152306.3452043642
1861,122050.62280300919
1862,368817.53110481345
1863,343809.09449212684
1864,343831.8665452621
1865,320443.2007784321
1866,322476.1025798305
1867,221589.2118707765
1868,265133.4884754865
1869,204482.9283492753
1870,213293.93194932098
1871,273275.6306919503
1872,174366.84253254015
1873,252578.0496932145
1874,151491.8061458013
1875,194798.2018561682
1876,199909.839985628
1877,198751.3440378854
1878,207817.89261612872
1879,139172.19683051776
1880,130659.60946286435
1881,223876.23933512246
1882,229044.8352377657
1883,184133.95446180922
1884,193852.10254480745
1885,207490.55366278248
1886,271401.0704789499
1887,210122.979724926
1888,240110.20434444674
1889,169974.6906966851
1890,98735.72893879659
1891,117977.89884445324
1892,103929.4231562424
1893,133768.20376882557
1894,121106.19679929815
1895,136647.49687300535
1896,126435.54196896323
1897,124375.54093509474
1898,113925.1853711904
1899,148252.3838194216
1900,145350.0586496061
1901,193942.00670569477
1902,146500.2208155322
1903,272895.1026325625
1904,149308.99461830565
1905,182041.03243446513
1906,161197.64446092004
1907,184451.0609710083
1908,105146.10770570075
1909,130406.84528422296
1910,116265.87749145269
1911,232293.0627304117
1912,328435.7600659456
1913,133465.61260852305
1914,50966.46731242152
1915,294768.7140746449
1916,65856.44727890923
1917,233970.8876834498
1918,138166.4737081372
1919,161019.11060785604
1920,145454.80084429053
1921,349805.3331436384
1922,305319.93405088055
1923,242826.36220785612
1924,234590.14761249497
1925,186205.0660232955
1926,349356.1243747466
1927,130330.69534235282
1928,154314.26822820387
1929,121266.00419659303
1930,128160.64122647111
1931,131834.89846437387
1932,126194.20076803026
1933,218155.67020413646
1934,184438.6870356065
1935,174020.72957567213
1936,196002.27994139766
1937,187866.03621300217
1938,171767.91615786904
1939,272914.79565295496
1940,197534.59289402174
1941,168789.2726474644
1942,165484.12027110014
1943,241922.20412021474
1944,448316.2363515708
1945,416235.02239119064
1946,182175.5796369737
1947,285621.75061982824
1948,174772.4256353624
1949,227720.55415986993
1950,186739.7623819008
1951,229357.6321338443
1952,193684.8523713529
1953,164154.70256370233
1954,183263.67365860185
1955,133402.4327609099
1956,324046.6461472575
1957,148765.99587911888
1958,247085.46967975236
1959,154097.7724877416
1960,113579.05947108868
1961,134825.84438547405
1962,94811.66131167318
1963,99482.69185474259
1964,107181.65010645655
1965,153761.87550816912
1966,143057.95472268222
1967,290353.8286625487
1968,439603.2923359695
1969,375775.8634472951
1970,396789.58945580665
1971,483513.6057032896
1972,379780.1319360203
1973,300727.3982245758
1974,359791.0500991257
1975,459340.0320451715
1976,288685.4796085306
1977,355029.1385218772
1978,353984.84088283544
1979,313563.9389179641
1980,199748.6505292285
1981,321265.25381330546
